danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name_songs,artists
0.171,0.00926,7,-31.675,0,0.044,0.993,0.946,0.128,0.0399,116.418,audio_features,3C8Xxgad3ejXfJ0RiJq9G1,spotify:track:3C8Xxgad3ejXfJ0RiJq9G1,https://api.spotify.com/v1/tracks/3C8Xxgad3ejXfJ0RiJq9G1,https://api.spotify.com/v1/audio-analysis/3C8Xxgad3ejXfJ0RiJq9G1,129360,4,"Suite d'orchestre dans le style ancien, Op. 2: II. Sarabande. Mesto",Albéric Magnard
0.612,0.319,5,-10.132,0,0.0312,0.892,0.93,0.103,0.727,129.878,audio_features,1OuCn2F9BmyTAdM0Jylo9X,spotify:track:1OuCn2F9BmyTAdM0Jylo9X,https://api.spotify.com/v1/tracks/1OuCn2F9BmyTAdM0Jylo9X,https://api.spotify.com/v1/audio-analysis/1OuCn2F9BmyTAdM0Jylo9X,142227,4,Paint It Black,Wednesday Addams
0.612,0.278,0,-12.153,0,0.0329,0.446,0.86,0.0799,0.109,108.485,audio_features,09efVfgf64MbVRdLKDnIGS,spotify:track:09efVfgf64MbVRdLKDnIGS,https://api.spotify.com/v1/tracks/09efVfgf64MbVRdLKDnIGS,https://api.spotify.com/v1/audio-analysis/09efVfgf64MbVRdLKDnIGS,289648,4,Running Up That Hill,Unsecret String Quartet
0.568,0.272,6,-12.719,1,0.0321,0.991,0.891,0.0916,0.29,116.978,audio_features,5zn0ihstICpxoC6rXS2P6t,spotify:track:5zn0ihstICpxoC6rXS2P6t,https://api.spotify.com/v1/tracks/5zn0ihstICpxoC6rXS2P6t,https://api.spotify.com/v1/audio-analysis/5zn0ihstICpxoC6rXS2P6t,279840,4,Dancing On My Own,Vitamin String Quartet
0.507,0.238,0,-13.381,0,0.031,0.734,0.000852,0.0846,0.683,171.01,audio_features,5x17OfFfF4UNy5XkRBZjWB,spotify:track:5x17OfFfF4UNy5XkRBZjWB,https://api.spotify.com/v1/tracks/5x17OfFfF4UNy5XkRBZjWB,https://api.spotify.com/v1/audio-analysis/5x17OfFfF4UNy5XkRBZjWB,201787,4,Blinding Lights,Vitamin String Quartet
0.38,0.376,9,-10.336,0,0.0311,0.879,0.85,0.111,0.206,105.887,audio_features,5tyoGp4suJjn9HAbLAKkdx,spotify:track:5tyoGp4suJjn9HAbLAKkdx,https://api.spotify.com/v1/tracks/5tyoGp4suJjn9HAbLAKkdx,https://api.spotify.com/v1/audio-analysis/5tyoGp4suJjn9HAbLAKkdx,235021,4,Flowers,Brooklyn Duo
0.235,0.175,8,-10.311,1,0.0486,0.982,0.556,0.382,0.165,168.007,audio_features,4u91K1WDKhzLLg8QJsQlor,spotify:track:4u91K1WDKhzLLg8QJsQlor,https://api.spotify.com/v1/tracks/4u91K1WDKhzLLg8QJsQlor,https://api.spotify.com/v1/audio-analysis/4u91K1WDKhzLLg8QJsQlor,238867,3,Glimpse of Us (arr. string quartet),Music Lab Strings
0.214,0.31,5,-6.86,1,0.035,0.898,0.0226,0.188,0.358,82.939,audio_features,1Pz0hDCAXTTfcpNT5YrufQ,spotify:track:1Pz0hDCAXTTfcpNT5YrufQ,https://api.spotify.com/v1/tracks/1Pz0hDCAXTTfcpNT5YrufQ,https://api.spotify.com/v1/audio-analysis/1Pz0hDCAXTTfcpNT5YrufQ,285947,4,I Will Always Love You,Vitamin String Quartet
0.45,0.275,8,-11.48,1,0.0374,0.51,0.0711,0.0847,0.311,140.094,audio_features,2fuiA0FQANMrcr2jXMc0nP,spotify:track:2fuiA0FQANMrcr2jXMc0nP,https://api.spotify.com/v1/tracks/2fuiA0FQANMrcr2jXMc0nP,https://api.spotify.com/v1/audio-analysis/2fuiA0FQANMrcr2jXMc0nP,203293,4,Wildest Dreams,Duomo
0.459,0.022,0,-25.056,1,0.0346,0.991,0.91,0.0789,0.166,78.612,audio_features,0ELGKtNSHKPlrrITjXCQQ0,spotify:track:0ELGKtNSHKPlrrITjXCQQ0,https://api.spotify.com/v1/tracks/0ELGKtNSHKPlrrITjXCQQ0,https://api.spotify.com/v1/audio-analysis/0ELGKtNSHKPlrrITjXCQQ0,223024,4,What Was I Made For? - Piano Version,Relaxing Piano Covers
0.581,0.149,2,-12.47,1,0.045,0.921,0.918,0.0906,0.332,107.328,audio_features,3rKLkTn7GgLEVaIJjoDH8G,spotify:track:3rKLkTn7GgLEVaIJjoDH8G,https://api.spotify.com/v1/tracks/3rKLkTn7GgLEVaIJjoDH8G,https://api.spotify.com/v1/audio-analysis/3rKLkTn7GgLEVaIJjoDH8G,194372,4,Eyes Closed,UNSECRET
0.698,0.429,0,-9.246,0,0.0416,0.148,0.691,0.101,0.54,134.946,audio_features,2FH0jT9o0mz71s7AtMkAa4,spotify:track:2FH0jT9o0mz71s7AtMkAa4,https://api.spotify.com/v1/tracks/2FH0jT9o0mz71s7AtMkAa4,https://api.spotify.com/v1/audio-analysis/2FH0jT9o0mz71s7AtMkAa4,191975,4,Bad Guy,Eklipse
0.426,0.128,8,-11.813,1,0.0392,0.711,0.00297,0.185,0.207,148.952,audio_features,2lQgiAms2b5vLQMZZ0ypQk,spotify:track:2lQgiAms2b5vLQMZZ0ypQk,https://api.spotify.com/v1/tracks/2lQgiAms2b5vLQMZZ0ypQk,https://api.spotify.com/v1/audio-analysis/2lQgiAms2b5vLQMZZ0ypQk,291213,5,What About Us,Duomo
0.347,0.0721,5,-22.657,1,0.0492,0.995,0.938,0.0818,0.213,74.416,audio_features,2W6AJAQi1lQU8wrZCnaZTy,spotify:track:2W6AJAQi1lQU8wrZCnaZTy,https://api.spotify.com/v1/tracks/2W6AJAQi1lQU8wrZCnaZTy,https://api.spotify.com/v1/audio-analysis/2W6AJAQi1lQU8wrZCnaZTy,196000,3,Easy On Me,Music Lab Collective
0.383,0.561,7,-4.886,1,0.0286,0.0323,0.00847,0.432,0.325,96.979,audio_features,4QoywwYw4xnKRHOSmbmSQx,spotify:track:4QoywwYw4xnKRHOSmbmSQx,https://api.spotify.com/v1/tracks/4QoywwYw4xnKRHOSmbmSQx,https://api.spotify.com/v1/audio-analysis/4QoywwYw4xnKRHOSmbmSQx,196481,4,Anti-Hero,Dallas String Quartet
0.291,0.441,7,-5.349,1,0.032,0.72,0.00851,0.35,0.235,121.743,audio_features,1NaQBIECEo3dFOMtgvCWFN,spotify:track:1NaQBIECEo3dFOMtgvCWFN,https://api.spotify.com/v1/tracks/1NaQBIECEo3dFOMtgvCWFN,https://api.spotify.com/v1/audio-analysis/1NaQBIECEo3dFOMtgvCWFN,214000,3,If I Ain't Got You,Vitamin String Quartet
0.332,0.399,2,-11.316,1,0.0447,0.797,0.886,0.501,0.589,129.9,audio_features,0bt22Pke8uyTr7az9pseW9,spotify:track:0bt22Pke8uyTr7az9pseW9,https://api.spotify.com/v1/tracks/0bt22Pke8uyTr7az9pseW9,https://api.spotify.com/v1/audio-analysis/0bt22Pke8uyTr7az9pseW9,212600,4,We Found Love,2CELLOS
0.258,0.179,2,-13.822,0,0.0454,0.876,4.49E-05,0.0709,0.446,72.795,audio_features,20nMssNxX89e7YMoT0gpFQ,spotify:track:20nMssNxX89e7YMoT0gpFQ,https://api.spotify.com/v1/tracks/20nMssNxX89e7YMoT0gpFQ,https://api.spotify.com/v1/audio-analysis/20nMssNxX89e7YMoT0gpFQ,184875,3,Howl's Moving Castle - Merry-Go-Round of Life,Vitamin String Quartet
0.18,0.221,10,-11.331,1,0.0468,0.947,0.709,0.105,0.227,81.641,audio_features,4vy1RotKCE0qpxw3GZyLXS,spotify:track:4vy1RotKCE0qpxw3GZyLXS,https://api.spotify.com/v1/tracks/4vy1RotKCE0qpxw3GZyLXS,https://api.spotify.com/v1/audio-analysis/4vy1RotKCE0qpxw3GZyLXS,242003,4,drivers license (arr. string quartet) - Inspired by ‘Bridgerton’,Music Lab Collective
0.423,0.793,9,-7.503,1,0.0649,0.62,0.791,0.146,0.286,79.993,audio_features,0FilCJDN0Cvjo0jezjxgAC,spotify:track:0FilCJDN0Cvjo0jezjxgAC,https://api.spotify.com/v1/tracks/0FilCJDN0Cvjo0jezjxgAC,https://api.spotify.com/v1/audio-analysis/0FilCJDN0Cvjo0jezjxgAC,264000,4,Halo,Jeremy Green
0.208,0.399,9,-6.637,1,0.0332,0.56,0.643,0.158,0.0874,80.386,audio_features,5NRN8rJsOhBO1ayH08EBRY,spotify:track:5NRN8rJsOhBO1ayH08EBRY,https://api.spotify.com/v1/tracks/5NRN8rJsOhBO1ayH08EBRY,https://api.spotify.com/v1/audio-analysis/5NRN8rJsOhBO1ayH08EBRY,260664,4,My Immortal,Brooklyn Duo
0.618,0.238,11,-9.913,0,0.0431,0.917,0.341,0.321,0.704,126.08,audio_features,4RkslWnwxbvU5wy00BNRsR,spotify:track:4RkslWnwxbvU5wy00BNRsR,https://api.spotify.com/v1/tracks/4RkslWnwxbvU5wy00BNRsR,https://api.spotify.com/v1/audio-analysis/4RkslWnwxbvU5wy00BNRsR,236227,4,Bad Habits (arr. string quartet) - Inspired by 'Bridgerton',Music Lab Collective
0.701,0.435,1,-7.772,1,0.0324,0.47,0.887,0.322,0.427,126.882,audio_features,2mCOqFJXKELQUjDnec3dFC,spotify:track:2mCOqFJXKELQUjDnec3dFC,https://api.spotify.com/v1/tracks/2mCOqFJXKELQUjDnec3dFC,https://api.spotify.com/v1/audio-analysis/2mCOqFJXKELQUjDnec3dFC,191811,4,Run the World,Caleb Chan
0.398,0.445,9,-12.428,1,0.0314,0.338,0.946,0.0743,0.181,174.075,audio_features,0RsaOIEKB4u4dbZMgs8zXP,spotify:track:0RsaOIEKB4u4dbZMgs8zXP,https://api.spotify.com/v1/tracks/0RsaOIEKB4u4dbZMgs8zXP,https://api.spotify.com/v1/audio-analysis/0RsaOIEKB4u4dbZMgs8zXP,161724,4,As It Was,The Piano Guys
0.41,0.324,8,-11.231,1,0.0332,0.864,0.844,0.35,0.0891,129.909,audio_features,0nA0BTzf0GpQp2CJ7LLQoA,spotify:track:0nA0BTzf0GpQp2CJ7LLQoA,https://api.spotify.com/v1/tracks/0nA0BTzf0GpQp2CJ7LLQoA,https://api.spotify.com/v1/audio-analysis/0nA0BTzf0GpQp2CJ7LLQoA,220670,4,Daylight - Instrumental,Allen & Bright
0.503,0.606,8,-9.45,1,0.0324,0.719,0.945,0.0975,0.674,150.129,audio_features,1RTMnKO8H1XiZaJUmBVg4b,spotify:track:1RTMnKO8H1XiZaJUmBVg4b,https://api.spotify.com/v1/tracks/1RTMnKO8H1XiZaJUmBVg4b,https://api.spotify.com/v1/audio-analysis/1RTMnKO8H1XiZaJUmBVg4b,179107,4,LA FAMA,Nu Deco Ensemble
0.243,0.11,4,-20.122,1,0.0441,0.508,0.894,0.142,0.0386,83.265,audio_features,6eZXxcFFDaAcAli6LsEJdF,spotify:track:6eZXxcFFDaAcAli6LsEJdF,https://api.spotify.com/v1/tracks/6eZXxcFFDaAcAli6LsEJdF,https://api.spotify.com/v1/audio-analysis/6eZXxcFFDaAcAli6LsEJdF,167610,4,You Oughta Know,Duomo
0.304,0.275,0,-11.194,1,0.0301,0.966,0.89,0.119,0.115,94.867,audio_features,7CNO19a6MzNLmBd3m2iCbU,spotify:track:7CNO19a6MzNLmBd3m2iCbU,https://api.spotify.com/v1/tracks/7CNO19a6MzNLmBd3m2iCbU,https://api.spotify.com/v1/audio-analysis/7CNO19a6MzNLmBd3m2iCbU,195419,4,Love Me Like You Do,Brooklyn Duo
0.642,0.491,2,-7.21,1,0.0497,0.831,0.809,0.274,0.517,91.028,audio_features,3vqyauyYbp9MqUwrCEmWJ0,spotify:track:3vqyauyYbp9MqUwrCEmWJ0,https://api.spotify.com/v1/tracks/3vqyauyYbp9MqUwrCEmWJ0,https://api.spotify.com/v1/audio-analysis/3vqyauyYbp9MqUwrCEmWJ0,146195,4,Despacito,Ramon Ayala
0.193,0.22,3,-12.383,1,0.0411,0.94,0.483,0.142,0.171,161.637,audio_features,4KgoCx0x5Tln9FBt5N6Zca,spotify:track:4KgoCx0x5Tln9FBt5N6Zca,https://api.spotify.com/v1/tracks/4KgoCx0x5Tln9FBt5N6Zca,https://api.spotify.com/v1/audio-analysis/4KgoCx0x5Tln9FBt5N6Zca,222467,3,Traitor - arr. String Quartet (inspired by Bridgerton),Music Lab Collective
0.417,0.202,2,-10.881,1,0.0442,0.957,0.00862,0.0689,0.635,69.177,audio_features,66iP3U2QOKgevrnrbWk53S,spotify:track:66iP3U2QOKgevrnrbWk53S,https://api.spotify.com/v1/tracks/66iP3U2QOKgevrnrbWk53S,https://api.spotify.com/v1/audio-analysis/66iP3U2QOKgevrnrbWk53S,206720,3,"thank u, next",Vitamin String Quartet
0.515,0.0695,5,-22.837,1,0.0342,0.992,0.934,0.0943,0.109,112.81,audio_features,3sSESwCLq4g7WiXk6LJKbI,spotify:track:3sSESwCLq4g7WiXk6LJKbI,https://api.spotify.com/v1/tracks/3sSESwCLq4g7WiXk6LJKbI,https://api.spotify.com/v1/audio-analysis/3sSESwCLq4g7WiXk6LJKbI,204560,4,Wrecking Ball - Solo Piano Version,Stephan Moccio
0.195,0.336,9,-11.559,1,0.0382,0.347,0.854,0.062,0.149,87.429,audio_features,3YxYCnmwqzntBbiAOvwLM1,spotify:track:3YxYCnmwqzntBbiAOvwLM1,https://api.spotify.com/v1/tracks/3YxYCnmwqzntBbiAOvwLM1,https://api.spotify.com/v1/audio-analysis/3YxYCnmwqzntBbiAOvwLM1,332672,3,everything i wanted (notturno),Atlys
0.419,0.13,0,-13.003,1,0.0491,0.954,0.0705,0.068,0.305,120.446,audio_features,4OwrUXHzt5gqQo2DguWyQY,spotify:track:4OwrUXHzt5gqQo2DguWyQY,https://api.spotify.com/v1/tracks/4OwrUXHzt5gqQo2DguWyQY,https://api.spotify.com/v1/audio-analysis/4OwrUXHzt5gqQo2DguWyQY,185867,4,Save Your Tears (arr. string quartet) - Inspired by 'Bridgerton',Music Lab Collective
0.39,0.131,4,-21.012,1,0.0476,0.995,0.944,0.0909,0.17,78.958,audio_features,0u8AsjbVra5aT2QNqYUEtu,spotify:track:0u8AsjbVra5aT2QNqYUEtu,https://api.spotify.com/v1/tracks/0u8AsjbVra5aT2QNqYUEtu,https://api.spotify.com/v1/audio-analysis/0u8AsjbVra5aT2QNqYUEtu,161325,4,abcdefu (arr. piano),Music Lab Collective
0.702,0.315,7,-18.711,1,0.108,0.695,0.857,0.108,0.369,102.033,audio_features,2IkYprcljrcbpoesS5XHGS,spotify:track:2IkYprcljrcbpoesS5XHGS,https://api.spotify.com/v1/tracks/2IkYprcljrcbpoesS5XHGS,https://api.spotify.com/v1/audio-analysis/2IkYprcljrcbpoesS5XHGS,215467,4,I Don't Care,2CELLOS
0.285,0.0876,11,-20.245,1,0.0367,0.977,0.907,0.0853,0.0546,133.643,audio_features,3paWLtYo9854AxRLx3tb7Z,spotify:track:3paWLtYo9854AxRLx3tb7Z,https://api.spotify.com/v1/tracks/3paWLtYo9854AxRLx3tb7Z,https://api.spotify.com/v1/audio-analysis/3paWLtYo9854AxRLx3tb7Z,209904,3,Enjoy the Silence - Piano and String Quartet Version,Martin Gore
0.702,0.221,2,-12.246,0,0.0571,0.948,0.00176,0.101,0.961,144.265,audio_features,4TpeDaUZ1pcXClP9gIEgty,spotify:track:4TpeDaUZ1pcXClP9gIEgty,https://api.spotify.com/v1/tracks/4TpeDaUZ1pcXClP9gIEgty,https://api.spotify.com/v1/audio-analysis/4TpeDaUZ1pcXClP9gIEgty,172587,4,positions - Bonus Track,Vitamin String Quartet
0.621,0.244,6,-11.275,0,0.0642,0.945,0.63,0.0769,0.66,169.862,audio_features,3hiAOP7Pu4ntiLAeDC8QF4,spotify:track:3hiAOP7Pu4ntiLAeDC8QF4,https://api.spotify.com/v1/tracks/3hiAOP7Pu4ntiLAeDC8QF4,https://api.spotify.com/v1/audio-analysis/3hiAOP7Pu4ntiLAeDC8QF4,177707,4,Good 4 U - arr. String Quartet,Music Lab Collective
0.84,0.379,9,-8.807,1,0.0382,0.621,0.421,0.21,0.713,111.384,audio_features,0aC3m5Y6lIfG1MqVzrQyme,spotify:track:0aC3m5Y6lIfG1MqVzrQyme,https://api.spotify.com/v1/tracks/0aC3m5Y6lIfG1MqVzrQyme,https://api.spotify.com/v1/audio-analysis/0aC3m5Y6lIfG1MqVzrQyme,221364,4,Kiss,Vitamin String Quartet
0.288,0.312,9,-13.963,1,0.0301,0.894,0.887,0.11,0.242,111.332,audio_features,0wWYUyq3TtIgxPSWyHyqRY,spotify:track:0wWYUyq3TtIgxPSWyHyqRY,https://api.spotify.com/v1/tracks/0wWYUyq3TtIgxPSWyHyqRY,https://api.spotify.com/v1/audio-analysis/0wWYUyq3TtIgxPSWyHyqRY,229827,4,Here Comes The Sun,Brooklyn Duo
0.624,0.37,9,-10.127,0,0.0366,0.801,0.785,0.0728,0.555,95.018,audio_features,3vZ5bB1uAQQsG6N78BvaIJ,spotify:track:3vZ5bB1uAQQsG6N78BvaIJ,https://api.spotify.com/v1/tracks/3vZ5bB1uAQQsG6N78BvaIJ,https://api.spotify.com/v1/audio-analysis/3vZ5bB1uAQQsG6N78BvaIJ,175934,4,Watermelon Sugar,UNSECRET
0.447,0.259,6,-15.348,0,0.0381,0.907,0.812,0.121,0.124,111.24,audio_features,6leIpO0toh6VjmmqnFNgqP,spotify:track:6leIpO0toh6VjmmqnFNgqP,https://api.spotify.com/v1/tracks/6leIpO0toh6VjmmqnFNgqP,https://api.spotify.com/v1/audio-analysis/6leIpO0toh6VjmmqnFNgqP,189000,4,Numb - Piano Version,Andrea Carri
0.611,0.439,0,-7.284,1,0.0334,0.242,0.547,0.108,0.551,116.992,audio_features,5IUkEKXYrAzIhgHeAyU6gE,spotify:track:5IUkEKXYrAzIhgHeAyU6gE,https://api.spotify.com/v1/tracks/5IUkEKXYrAzIhgHeAyU6gE,https://api.spotify.com/v1/audio-analysis/5IUkEKXYrAzIhgHeAyU6gE,184144,4,Señorita,Simply Three
0.697,0.278,4,-18.109,0,0.0631,0.805,0.852,0.1,0.161,115.076,audio_features,6RvQoBITPQHjx7MKCG3ya3,spotify:track:6RvQoBITPQHjx7MKCG3ya3,https://api.spotify.com/v1/tracks/6RvQoBITPQHjx7MKCG3ya3,https://api.spotify.com/v1/audio-analysis/6RvQoBITPQHjx7MKCG3ya3,192577,4,Bloodstream - Acoustic Version,twocolors
0.186,0.358,9,-12.673,1,0.0373,0.678,0.885,0.114,0.0712,108.018,audio_features,3hz0FkSMzk9lvBqmYwiOIC,spotify:track:3hz0FkSMzk9lvBqmYwiOIC,https://api.spotify.com/v1/tracks/3hz0FkSMzk9lvBqmYwiOIC,https://api.spotify.com/v1/audio-analysis/3hz0FkSMzk9lvBqmYwiOIC,213287,4,"Never Enough (From ""The Greatest Showman"")",Justin Paul
0.276,0.339,6,-9.462,0,0.0285,0.936,0.853,0.116,0.213,103.565,audio_features,6QylIoQHgQGE4YE7tYlkAt,spotify:track:6QylIoQHgQGE4YE7tYlkAt,https://api.spotify.com/v1/tracks/6QylIoQHgQGE4YE7tYlkAt,https://api.spotify.com/v1/audio-analysis/6QylIoQHgQGE4YE7tYlkAt,207755,4,I Want It That Way,Brooklyn Duo
0.361,0.0611,4,-23.942,1,0.0453,0.984,0.932,0.0935,0.039,143.521,audio_features,43izAMB4XyHkEghLzaxnKi,spotify:track:43izAMB4XyHkEghLzaxnKi,https://api.spotify.com/v1/tracks/43izAMB4XyHkEghLzaxnKi,https://api.spotify.com/v1/audio-analysis/43izAMB4XyHkEghLzaxnKi,274167,4,Love Me Like I Am,The Piano Guys
0.588,0.155,0,-20.621,1,0.0321,0.633,0.694,0.0748,0.404,136.482,audio_features,4p7na6NSU0F7lMOhx9kg9k,spotify:track:4p7na6NSU0F7lMOhx9kg9k,https://api.spotify.com/v1/tracks/4p7na6NSU0F7lMOhx9kg9k,https://api.spotify.com/v1/audio-analysis/4p7na6NSU0F7lMOhx9kg9k,244340,4,Material Girl,Kris Bowers
0.554,0.248,0,-10.622,0,0.0655,0.974,0.898,0.0852,0.542,94.114,audio_features,40THRMzCNR75ta2uRvcVlS,spotify:track:40THRMzCNR75ta2uRvcVlS,https://api.spotify.com/v1/tracks/40THRMzCNR75ta2uRvcVlS,https://api.spotify.com/v1/audio-analysis/40THRMzCNR75ta2uRvcVlS,221680,3,IDOL,Vitamin String Quartet
0.397,0.0118,2,-30.851,1,0.0447,0.994,0.957,0.0944,0.179,71.049,audio_features,0FsaTknAtvrXcf6qtJkOjI,spotify:track:0FsaTknAtvrXcf6qtJkOjI,https://api.spotify.com/v1/tracks/0FsaTknAtvrXcf6qtJkOjI,https://api.spotify.com/v1/audio-analysis/0FsaTknAtvrXcf6qtJkOjI,274012,3,Matilda,Chad Lawson
0.53,0.616,0,-11.406,1,0.0301,0.059,0.864,0.392,0.292,147.034,audio_features,3lIwgE7hC7X6kbRH3zKYsv,spotify:track:3lIwgE7hC7X6kbRH3zKYsv,https://api.spotify.com/v1/tracks/3lIwgE7hC7X6kbRH3zKYsv,https://api.spotify.com/v1/audio-analysis/3lIwgE7hC7X6kbRH3zKYsv,180000,4,When You're Gone,The Piano Guys
0.166,0.201,10,-12.135,1,0.0344,0.949,0.827,0.112,0.189,176.143,audio_features,4o7NgKeVcNZeyGR27FOtPs,spotify:track:4o7NgKeVcNZeyGR27FOtPs,https://api.spotify.com/v1/tracks/4o7NgKeVcNZeyGR27FOtPs,https://api.spotify.com/v1/audio-analysis/4o7NgKeVcNZeyGR27FOtPs,207066,3,You Are The Reason,Brooklyn Duo
0.38,0.159,5,-10.982,1,0.0396,0.843,0.655,0.111,0.356,121.519,audio_features,3naNsTepLAuwcBfcnAdhVe,spotify:track:3naNsTepLAuwcBfcnAdhVe,https://api.spotify.com/v1/tracks/3naNsTepLAuwcBfcnAdhVe,https://api.spotify.com/v1/audio-analysis/3naNsTepLAuwcBfcnAdhVe,262001,4,Nothing Compares 2 U,Vitamin String Quartet
0.394,0.17,5,-13.543,1,0.0422,0.797,0.685,0.151,0.308,110.005,audio_features,6naRiNpUvGidp3tXIMMz8J,spotify:track:6naRiNpUvGidp3tXIMMz8J,https://api.spotify.com/v1/tracks/6naRiNpUvGidp3tXIMMz8J,https://api.spotify.com/v1/audio-analysis/6naRiNpUvGidp3tXIMMz8J,177071,4,Fingers Crossed,UNSECRET
0.18,0.384,5,-7.983,1,0.0331,0.821,0.926,0.0942,0.103,137.709,audio_features,257EJQlyUhELc7VqoBqMcx,spotify:track:257EJQlyUhELc7VqoBqMcx,https://api.spotify.com/v1/tracks/257EJQlyUhELc7VqoBqMcx,https://api.spotify.com/v1/audio-analysis/257EJQlyUhELc7VqoBqMcx,233947,4,My Gift Is My Song (Single Edit): Your Song / Goodbye Yellow Brick Road,HAUSER
0.537,0.206,2,-11.097,1,0.0385,0.726,0.278,0.0901,0.31,115.887,audio_features,0O8dFusnakV9rVLA2S16De,spotify:track:0O8dFusnakV9rVLA2S16De,https://api.spotify.com/v1/tracks/0O8dFusnakV9rVLA2S16De,https://api.spotify.com/v1/audio-analysis/0O8dFusnakV9rVLA2S16De,191382,4,Anyone,UNSECRET
0.446,0.2,0,-14.341,1,0.0521,0.99,0.901,0.136,0.0788,86.319,audio_features,2pR4qxDdRpHfQduAg1NDS1,spotify:track:2pR4qxDdRpHfQduAg1NDS1,https://api.spotify.com/v1/tracks/2pR4qxDdRpHfQduAg1NDS1,https://api.spotify.com/v1/audio-analysis/2pR4qxDdRpHfQduAg1NDS1,171000,4,Stay with Me - Piano Version,Andrea Carri
0.358,0.31,7,-10.92,1,0.043,0.645,0.000591,0.097,0.382,127.719,audio_features,19L0jgD9mr8QOy9kxr7LZS,spotify:track:19L0jgD9mr8QOy9kxr7LZS,https://api.spotify.com/v1/tracks/19L0jgD9mr8QOy9kxr7LZS,https://api.spotify.com/v1/audio-analysis/19L0jgD9mr8QOy9kxr7LZS,273427,4,Total Eclipse of the Heart (feat. Simply Three),Vitamin String Quartet
0.196,0.48,8,-7.117,1,0.0327,0.365,0.861,0.15,0.0853,82.711,audio_features,6Pk7XpaiMsXAM6dXN3kQEo,spotify:track:6Pk7XpaiMsXAM6dXN3kQEo,https://api.spotify.com/v1/tracks/6Pk7XpaiMsXAM6dXN3kQEo,https://api.spotify.com/v1/audio-analysis/6Pk7XpaiMsXAM6dXN3kQEo,234194,5,Firework,Jeremy Green
0.35,0.0726,0,-23.132,0,0.0426,0.995,0.927,0.104,0.276,97.679,audio_features,0zOI6bMCkjd10vCrDy3voc,spotify:track:0zOI6bMCkjd10vCrDy3voc,https://api.spotify.com/v1/tracks/0zOI6bMCkjd10vCrDy3voc,https://api.spotify.com/v1/audio-analysis/0zOI6bMCkjd10vCrDy3voc,121776,4,Wellerman (arr. piano),Music Lab Collective
0.948,0.272,5,-12.41,0,0.0998,0.827,0.93,0.0953,0.791,129.932,audio_features,1AftiFHwqBqCwlVinYwPmK,spotify:track:1AftiFHwqBqCwlVinYwPmK,https://api.spotify.com/v1/tracks/1AftiFHwqBqCwlVinYwPmK,https://api.spotify.com/v1/audio-analysis/1AftiFHwqBqCwlVinYwPmK,115683,4,Song 2 (Woo Hoo),UNSECRET
0.63,0.227,9,-11.021,0,0.0364,0.943,0.185,0.42,0.847,109.871,audio_features,5SFOSF6lKcEI7678ri3i4v,spotify:track:5SFOSF6lKcEI7678ri3i4v,https://api.spotify.com/v1/tracks/5SFOSF6lKcEI7678ri3i4v,https://api.spotify.com/v1/audio-analysis/5SFOSF6lKcEI7678ri3i4v,234493,4,ON,Vitamin String Quartet
0.142,0.363,3,-8.718,0,0.032,0.675,0.875,0.115,0.0784,96.993,audio_features,2W2JGTBmzMyP0j4jvaogsQ,spotify:track:2W2JGTBmzMyP0j4jvaogsQ,https://api.spotify.com/v1/tracks/2W2JGTBmzMyP0j4jvaogsQ,https://api.spotify.com/v1/audio-analysis/2W2JGTBmzMyP0j4jvaogsQ,247156,4,In the End,Brooklyn Duo
0.448,0.0588,1,-27.582,1,0.0328,0.625,0.952,0.132,0.418,95.997,audio_features,2uU4tNepmkbE5lyQ9d0zFZ,spotify:track:2uU4tNepmkbE5lyQ9d0zFZ,https://api.spotify.com/v1/tracks/2uU4tNepmkbE5lyQ9d0zFZ,https://api.spotify.com/v1/audio-analysis/2uU4tNepmkbE5lyQ9d0zFZ,208893,4,Kabhi Khushi Kabhie Gham,Kris Bowers
0.664,0.457,9,-13.937,0,0.0275,0.852,0.915,0.0944,0.162,95.021,audio_features,3BCe21LqWVOWWDfHjuoeeR,spotify:track:3BCe21LqWVOWWDfHjuoeeR,https://api.spotify.com/v1/tracks/3BCe21LqWVOWWDfHjuoeeR,https://api.spotify.com/v1/audio-analysis/3BCe21LqWVOWWDfHjuoeeR,181147,4,"Nightcall - From ""Drive""",Thibault Cauvin
0.653,0.265,8,-12.318,1,0.0484,0.793,0.871,0.0908,0.448,116.327,audio_features,3IoqMnXkCRPWcEGr0C5S9e,spotify:track:3IoqMnXkCRPWcEGr0C5S9e,https://api.spotify.com/v1/tracks/3IoqMnXkCRPWcEGr0C5S9e,https://api.spotify.com/v1/audio-analysis/3IoqMnXkCRPWcEGr0C5S9e,246805,4,Sweet Dream are Made of This,The Hampton String Quartet
0.585,0.0362,2,-23.595,0,0.0346,0.958,0.705,0.0906,0.165,109.039,audio_features,0ch4tJ0zq4s0obJbXCBgGU,spotify:track:0ch4tJ0zq4s0obJbXCBgGU,https://api.spotify.com/v1/tracks/0ch4tJ0zq4s0obJbXCBgGU,https://api.spotify.com/v1/audio-analysis/0ch4tJ0zq4s0obJbXCBgGU,239160,4,Come As You Are,Redi Hasa
